[0mGET /auth [36m304[0m 5.552 ms - -[0m
[0mGET /auth [36m304[0m 5.331 ms - -[0m
::1 - - [26/Jan/2025:22:10:48 +0000] "POST /products/product-image HTTP/1.1" 500 86 "http://localhost:5173/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
::1 - - [26/Jan/2025:22:11:47 +0000] "POST /products/product-image HTTP/1.1" 500 86 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:11:49 +0000] "POST /products/product-image HTTP/1.1" 500 86 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:11:52 +0000] "GET /products/get-products HTTP/1.1" 200 175443 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:11:52 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:11:52 +0000] "GET /products/get-products HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:11:52 +0000] "GET /products/get-products HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:11:52 +0000] "GET /products/get-products HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:13:54 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:14:15 +0000] "POST /products/product-image HTTP/1.1" 400 215 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:15:36 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:15:52 +0000] "POST /products/product-image HTTP/1.1" 400 178 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
::1 - - [26/Jan/2025:22:16:22 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
